name,type,seq_len,exact_p,exact_r,exact_f1,shift_p,shift_r,shift_f1,exact_weighted_f1,shift_weighted_f1
./RNAStrAlign/5S_rRNA_database/Bacteria/B04488.ct,./RNAStrAlign/5S,116,0.36842105,0.21875,0.27450982,0.57894737,0.34375,0.43137255,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00002868.ct,./RNAStrAlign/tRNA,92,0.2857143,0.21428572,0.24489796,0.52380955,0.39285713,0.4489796,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00007704.ct,./RNAStrAlign/tRNA,72,0.85714287,0.6,0.7058824,0.9285714,0.65,0.7647059,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Ppo.L2449-2.ct,./RNAStrAlign/group,337,0.10810811,0.08791209,0.096969694,0.1891892,0.15384616,0.16969697,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011797.ct,./RNAStrAlign/tRNA,72,0.9230769,0.5714286,0.7058824,1.0769231,0.6666667,0.8235294,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009174.ct,./RNAStrAlign/tRNA,75,0.35714287,0.25,0.29411766,0.35714287,0.25,0.29411766,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011627.ct,./RNAStrAlign/tRNA,76,0.6,0.42857143,0.5,0.6,0.42857143,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01652.ct,./RNAStrAlign/5S,123,0.5,0.45454547,0.47619048,0.56666666,0.5151515,0.53968257,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02257.ct,./RNAStrAlign/5S,122,0.4827586,0.4,0.4375,0.55172414,0.45714286,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05641.ct,./RNAStrAlign/5S,115,0.65217394,0.46875,0.54545456,0.65217394,0.46875,0.54545456,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008907.ct,./RNAStrAlign/tRNA,77,0.6666667,0.4,0.5,0.9166667,0.55,0.6875,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03584.ct,./RNAStrAlign/5S,111,0.53846157,0.4516129,0.49122807,0.53846157,0.4516129,0.49122807,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02186.ct,./RNAStrAlign/5S,122,0.51724136,0.41666666,0.46153846,0.51724136,0.41666666,0.46153846,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04970.ct,./RNAStrAlign/5S,119,0.52380955,0.34375,0.41509435,0.6666667,0.4375,0.5283019,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008721.ct,./RNAStrAlign/tRNA,72,0.85714287,0.5714286,0.6857143,0.85714287,0.5714286,0.6857143,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03378.ct,./RNAStrAlign/5S,124,0.46153846,0.34285715,0.39344263,0.46153846,0.34285715,0.39344263,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Shew.frig._CP000447.ct,./RNAStrAlign/tmRNA,356,0.12048193,0.10309278,0.11111111,0.18072289,0.15463917,0.16666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00003513.ct,./RNAStrAlign/tRNA,81,0.73333335,0.55,0.62857145,0.8666667,0.65,0.74285716,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03216.ct,./RNAStrAlign/5S,114,0.4,0.26666668,0.32,0.7,0.46666667,0.56,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02493.ct,./RNAStrAlign/5S,122,0.5,0.41666666,0.45454547,0.7,0.5833333,0.6363636,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/a_bacterial/A.ferrooxidans.ct,./RNAStrAlign/RNaseP,344,0.16883117,0.13541667,0.15028901,0.23376623,0.1875,0.20809248,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/plant/Humu.lupu._X65983.ct,./RNAStrAlign/SRP,306,0.08888889,0.036697246,0.051948052,0.13333334,0.055045873,0.077922076,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Actinobacteria/AY262321.ct,./RNAStrAlign/16S,500,0.82051283,0.6760563,0.74131274,0.82051283,0.6760563,0.74131274,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/a_bacterial/SM-A20(33).ct,./RNAStrAlign/RNaseP,304,0.15873016,0.14084508,0.14925373,0.1904762,0.16901408,0.17910448,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00003889.ct,./RNAStrAlign/tRNA,71,0.8333333,0.47619048,0.6060606,1.0,0.5714286,0.72727275,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03934.ct,./RNAStrAlign/5S,120,0.5,0.3888889,0.4375,0.5714286,0.44444445,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05047.ct,./RNAStrAlign/5S,117,0.5,0.34375,0.4074074,0.6363636,0.4375,0.5185185,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00000949.ct,./RNAStrAlign/tRNA,72,0.5,0.3181818,0.3888889,0.71428573,0.45454547,0.5555556,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00660.ct,./RNAStrAlign/5S,118,0.5,0.3939394,0.44067797,0.5,0.3939394,0.44067797,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/fungal/Nect.haem._GSP-71109.ct,./RNAStrAlign/SRP,302,0.02173913,0.010869565,0.014492754,0.06521739,0.032608695,0.04347826,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ061070.ct,./RNAStrAlign/16S,587,0.9370629,0.8427673,0.8874172,0.95804197,0.8616352,0.9072848,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01759.ct,./RNAStrAlign/5S,122,0.42857143,0.33333334,0.375,0.64285713,0.5,0.5625,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06292.ct,./RNAStrAlign/5S,121,0.47619048,0.29411766,0.36363637,0.5714286,0.3529412,0.43636364,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/AY576711.ct,./RNAStrAlign/16S,537,0.8778626,0.7718121,0.8214286,0.8778626,0.7718121,0.8214286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010999.ct,./RNAStrAlign/tRNA,73,0.71428573,0.5,0.5882353,0.71428573,0.5,0.5882353,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005448.ct,./RNAStrAlign/tRNA,72,0.6,0.42857143,0.5,0.73333335,0.52380955,0.6111111,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00574.ct,./RNAStrAlign/5S,124,0.60714287,0.4722222,0.53125,0.6785714,0.5277778,0.59375,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/uncu.bact._TRW-239992-1.ct,./RNAStrAlign/tmRNA,368,0.093333334,0.08235294,0.0875,0.093333334,0.08235294,0.0875,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010464.ct,./RNAStrAlign/tRNA,77,0.71428573,0.47619048,0.5714286,1.2857143,0.85714287,1.0285715,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00006893.ct,./RNAStrAlign/tRNA,81,0.5,0.33333334,0.4,0.875,0.5833333,0.7,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05378.ct,./RNAStrAlign/5S,119,0.3478261,0.2857143,0.3137255,0.4347826,0.35714287,0.39215687,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04934.ct,./RNAStrAlign/5S,118,0.6,0.45454547,0.51724136,0.76,0.57575756,0.6551724,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01254.ct,./RNAStrAlign/5S,117,0.45454547,0.3125,0.37037036,0.59090906,0.40625,0.4814815,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Actinobacteria/DQ645619.ct,./RNAStrAlign/16S,597,0.9492754,0.7987805,0.86754966,0.9637681,0.8109756,0.8807947,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Sci.S1506.ct,./RNAStrAlign/group,416,0.05376344,0.04385965,0.048309177,0.05376344,0.04385965,0.048309177,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00006.ct,./RNAStrAlign/5S,119,0.4,0.25,0.30769232,0.6,0.375,0.46153846,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005613.ct,./RNAStrAlign/tRNA,72,0.5714286,0.4,0.47058824,1.0714285,0.75,0.88235295,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009195.ct,./RNAStrAlign/tRNA,74,0.7692308,0.47619048,0.5882353,0.7692308,0.47619048,0.5882353,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ401224.ct,./RNAStrAlign/16S,578,0.7478992,0.5933333,0.66171,0.8319328,0.66,0.7360595,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AY190163.ct,./RNAStrAlign/16S,413,0.71875,0.6106195,0.6602871,0.7395833,0.6283186,0.67942584,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04451.ct,./RNAStrAlign/5S,116,0.25,0.16129032,0.19607843,0.35,0.22580644,0.27450982,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04633.ct,./RNAStrAlign/5S,115,0.52,0.40625,0.45614034,0.56,0.4375,0.49122807,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00310.ct,./RNAStrAlign/5S,117,0.5555556,0.44117647,0.4918033,0.5925926,0.47058824,0.52459013,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04467.ct,./RNAStrAlign/5S,116,0.29166666,0.21212122,0.24561404,0.375,0.27272728,0.31578946,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/uncu.bact._TRW-91347-1.ct,./RNAStrAlign/tmRNA,362,0.06666667,0.09090909,0.07692308,0.26666668,0.36363637,0.30769232,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/long_bacterial/Geob.ther._CP000557.ct,./RNAStrAlign/SRP,266,0.0,0.0,0.0,0.074074075,0.022988506,0.03508772,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06246.ct,./RNAStrAlign/5S,122,0.26923078,0.21212122,0.23728813,0.53846157,0.42424244,0.47457626,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05736.ct,./RNAStrAlign/5S,112,0.4347826,0.3448276,0.3846154,0.5217391,0.41379312,0.46153846,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00002931.ct,./RNAStrAlign/tRNA,76,0.88235295,0.71428573,0.7894737,0.88235295,0.71428573,0.7894737,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01382.ct,./RNAStrAlign/5S,122,0.4375,0.42424244,0.43076923,0.625,0.6060606,0.61538464,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/animal/Cion.inte._BW230361.ct,./RNAStrAlign/SRP,286,0.0625,0.033333335,0.04347826,0.14583333,0.07777778,0.10144927,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00960.ct,./RNAStrAlign/5S,120,0.5555556,0.41666666,0.47619048,0.5555556,0.41666666,0.47619048,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Mfr.S943-3.ct,./RNAStrAlign/group,438,0.12264151,0.1015625,0.11111111,0.16037735,0.1328125,0.14529915,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03413.ct,./RNAStrAlign/5S,122,0.23076923,0.1764706,0.2,0.3846154,0.29411766,0.33333334,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00893.ct,./RNAStrAlign/5S,117,0.5,0.38235295,0.43333334,0.65384614,0.5,0.56666666,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00502.ct,./RNAStrAlign/5S,116,0.5,0.36363637,0.42105263,0.7083333,0.5151515,0.5964912,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Pra.S788.ct,./RNAStrAlign/group,362,0.06451613,0.06451613,0.06451613,0.10752688,0.10752688,0.10752688,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Osp.S943.ct,./RNAStrAlign/group,375,0.19767442,0.1559633,0.17435898,0.23255815,0.18348624,0.20512821,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01209.ct,./RNAStrAlign/5S,122,0.36,0.28125,0.31578946,0.72,0.5625,0.6315789,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00383.ct,./RNAStrAlign/5S,122,0.5185185,0.4,0.4516129,0.8148148,0.62857145,0.7096774,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010501.ct,./RNAStrAlign/tRNA,71,0.85714287,0.5714286,0.6857143,0.85714287,0.5714286,0.6857143,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Kaf.c.trnL.ct,./RNAStrAlign/group,236,0.48979592,0.40677965,0.44444445,0.53061223,0.44067797,0.4814815,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004297.ct,./RNAStrAlign/tRNA,71,0.75,0.45,0.5625,0.9166667,0.55,0.6875,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04823.ct,./RNAStrAlign/5S,117,0.625,0.45454547,0.5263158,0.7083333,0.5151515,0.5964912,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/a_bacterial/CPA56.ct,./RNAStrAlign/RNaseP,334,0.06451613,0.051282052,0.057142857,0.12903225,0.102564104,0.114285715,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011363.ct,./RNAStrAlign/tRNA,82,0.5714286,0.3478261,0.43243244,0.64285713,0.39130434,0.4864865,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00006048.ct,./RNAStrAlign/tRNA,74,0.5833333,0.35,0.4375,0.5833333,0.35,0.4375,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009443.ct,./RNAStrAlign/tRNA,77,0.84615386,0.5,0.62857145,1.0769231,0.6363636,0.8,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Bcil.S1506.ct,./RNAStrAlign/group,356,0.09411765,0.08,0.08648649,0.11764706,0.1,0.10810811,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011471.ct,./RNAStrAlign/tRNA,72,0.61538464,0.42105263,0.5,0.6923077,0.47368422,0.5625,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01612.ct,./RNAStrAlign/5S,122,0.5151515,0.4722222,0.49275362,0.6363636,0.5833333,0.6086956,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Cmi.S943-1.ct,./RNAStrAlign/group,398,0.11827957,0.09821428,0.107317075,0.1827957,0.15178572,0.16585366,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/animal/Mus.musc._DQ285765.ct,./RNAStrAlign/SRP,290,0.10526316,0.04255319,0.060606062,0.21052632,0.08510638,0.121212125,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Actinobacteria/AF149269.ct,./RNAStrAlign/16S,376,0.8227848,0.5855856,0.68421054,0.84810126,0.6036036,0.70526314,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005004.ct,./RNAStrAlign/tRNA,72,0.84615386,0.52380955,0.64705884,0.84615386,0.52380955,0.64705884,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Aco.S1506.ct,./RNAStrAlign/group,425,0.07070707,0.057377048,0.06334842,0.11111111,0.09016393,0.09954751,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Pcos.S516.ct,./RNAStrAlign/group,490,0.05050505,0.04032258,0.044843048,0.121212125,0.09677419,0.10762332,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B02744.ct,./RNAStrAlign/5S,116,0.75,0.5294118,0.62068963,0.75,0.5294118,0.62068963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00596.ct,./RNAStrAlign/5S,122,0.53333336,0.44444445,0.4848485,0.8,0.6666667,0.72727275,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00007404.ct,./RNAStrAlign/tRNA,74,0.6,0.3,0.4,1.0,0.5,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01168.ct,./RNAStrAlign/5S,121,0.5,0.31428573,0.3859649,0.59090906,0.37142858,0.45614034,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Cpul.c.trnL.ct,./RNAStrAlign/group,267,0.5652174,0.36619717,0.44444445,0.6086956,0.3943662,0.47863248,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Gbo.c.trnL.ct,./RNAStrAlign/group,254,0.53488374,0.35384616,0.42592594,0.5813953,0.3846154,0.46296296,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00003728.ct,./RNAStrAlign/tRNA,76,0.8125,0.61904764,0.7027027,0.8125,0.61904764,0.7027027,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011053.ct,./RNAStrAlign/tRNA,75,0.30769232,0.1904762,0.23529412,0.46153846,0.2857143,0.3529412,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011534.ct,./RNAStrAlign/tRNA,76,0.78571427,0.55,0.64705884,0.78571427,0.55,0.64705884,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04524.ct,./RNAStrAlign/5S,117,0.27272728,0.18181819,0.21818182,0.27272728,0.18181819,0.21818182,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009895.ct,./RNAStrAlign/tRNA,81,0.2857143,0.16,0.20512821,0.2857143,0.16,0.20512821,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00003.ct,./RNAStrAlign/5S,119,0.3478261,0.24242425,0.2857143,0.5217391,0.36363637,0.42857143,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03840.ct,./RNAStrAlign/5S,120,0.6086956,0.4,0.4827586,0.6086956,0.4,0.4827586,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/archaea/P.furiosus-2.ct,./RNAStrAlign/RNaseP,330,0.025316456,0.024096385,0.024691358,0.101265825,0.09638554,0.09876543,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/long_bacterial/Baci.alca._D11422.ct,./RNAStrAlign/SRP,268,0.083333336,0.035714287,0.05,0.1388889,0.05952381,0.083333336,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02415.ct,./RNAStrAlign/5S,122,0.4848485,0.44444445,0.46376812,0.72727275,0.6666667,0.6956522,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AB162082.ct,./RNAStrAlign/16S,436,0.8773585,0.76229507,0.81578946,0.8962264,0.77868855,0.8333333,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00831.ct,./RNAStrAlign/5S,117,0.56,0.4117647,0.47457626,0.8,0.5882353,0.6779661,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01123.ct,./RNAStrAlign/5S,122,0.5555556,0.41666666,0.47619048,0.5555556,0.41666666,0.47619048,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AY144204.ct,./RNAStrAlign/16S,436,0.7473684,0.58677685,0.6574074,0.75789475,0.59504133,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009818.ct,./RNAStrAlign/tRNA,85,0.53333336,0.30769232,0.3902439,0.6666667,0.3846154,0.4878049,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/protozoan/Tric.vagi._GSP-5722-2.ct,./RNAStrAlign/SRP,306,0.050847456,0.030612245,0.03821656,0.10169491,0.06122449,0.07643312,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005273.ct,./RNAStrAlign/tRNA,78,0.3846154,0.22727273,0.2857143,0.61538464,0.36363637,0.45714286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008036.ct,./RNAStrAlign/tRNA,74,0.6,0.42857143,0.5,0.6,0.42857143,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005690.ct,./RNAStrAlign/tRNA,74,0.73333335,0.5,0.5945946,0.73333335,0.5,0.5945946,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03509.ct,./RNAStrAlign/5S,116,0.5217391,0.36363637,0.42857143,0.6086956,0.42424244,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/fungal/Sacc.cere._M28116.ct,./RNAStrAlign/SRP,519,0.008403362,0.0058139535,0.0068728523,0.067226894,0.046511628,0.05498282,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01715.ct,./RNAStrAlign/5S,119,0.4,0.29411766,0.33898306,0.44,0.32352942,0.37288135,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008765.ct,./RNAStrAlign/tRNA,75,0.53333336,0.4,0.45714286,0.6666667,0.5,0.5714286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004811.ct,./RNAStrAlign/tRNA,72,0.30769232,0.1904762,0.23529412,0.84615386,0.52380955,0.64705884,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03832.ct,./RNAStrAlign/5S,120,0.5416667,0.37142858,0.44067797,0.625,0.42857143,0.5084746,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005444.ct,./RNAStrAlign/tRNA,74,0.5882353,0.47619048,0.5263158,0.7647059,0.61904764,0.68421054,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AB162081.ct,./RNAStrAlign/16S,436,0.8857143,0.76229507,0.81938326,0.9047619,0.77868855,0.8370044,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/a_bacterial/M.tuberculosis.ct,./RNAStrAlign/RNaseP,434,0.0990991,0.08661418,0.09243698,0.13513513,0.11811024,0.12605043,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Plastids/P00370.ct,./RNAStrAlign/5S,123,0.45454547,0.2857143,0.3508772,0.45454547,0.2857143,0.3508772,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05606.ct,./RNAStrAlign/5S,115,0.47619048,0.3125,0.3773585,0.8095238,0.53125,0.6415094,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01749.ct,./RNAStrAlign/5S,122,0.4814815,0.3611111,0.41269842,0.6296296,0.4722222,0.53968257,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05960.ct,./RNAStrAlign/5S,119,0.57894737,0.33333334,0.42307693,0.57894737,0.33333334,0.42307693,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008429.ct,./RNAStrAlign/tRNA,77,0.75,0.5714286,0.6486486,0.875,0.6666667,0.7567568,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005765.ct,./RNAStrAlign/tRNA,74,0.4,0.1904762,0.2580645,1.0,0.47619048,0.6451613,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010856.ct,./RNAStrAlign/tRNA,76,0.7222222,0.61904764,0.6666667,0.7222222,0.61904764,0.6666667,0.35795736363681274,0.4259473074486433
